Threshold,Completeness,Succinctness,F-Score
0.631,0.3333333333333333,1.0,0.5
0.632,0.3333333333333333,1.0,0.5
0.633,0.3333333333333333,1.0,0.5
0.634,0.3333333333333333,1.0,0.5
0.635,0.3333333333333333,1.0,0.5
0.636,0.3333333333333333,1.0,0.5
0.637,0.3333333333333333,1.0,0.5
0.638,0.3333333333333333,1.0,0.5
0.639,0.3333333333333333,1.0,0.5
0.64,0.3333333333333333,1.0,0.5
0.641,0.3333333333333333,1.0,0.5
0.642,0.3333333333333333,1.0,0.5
0.643,0.3333333333333333,1.0,0.5
0.644,0.3333333333333333,1.0,0.5
0.645,0.3333333333333333,1.0,0.5
0.646,0.3333333333333333,1.0,0.5
0.647,0.3333333333333333,1.0,0.5
0.648,0.3333333333333333,1.0,0.5
0.649,0.3333333333333333,1.0,0.5
0.65,0.3333333333333333,1.0,0.5
0.651,0.3333333333333333,1.0,0.5
0.652,0.3333333333333333,1.0,0.5
0.653,0.3333333333333333,1.0,0.5
0.654,0.3333333333333333,1.0,0.5
0.655,0.3333333333333333,1.0,0.5
0.656,0.3333333333333333,1.0,0.5
0.657,0.3333333333333333,1.0,0.5
0.658,0.3333333333333333,1.0,0.5
0.659,0.3333333333333333,1.0,0.5
0.66,0.3333333333333333,1.0,0.5
0.661,0.3333333333333333,1.0,0.5
0.662,0.3333333333333333,1.0,0.5
0.663,0.3333333333333333,1.0,0.5
0.664,0.3333333333333333,1.0,0.5
0.665,0.26666666666666666,1.0,0.4210526315789474
0.666,0.26666666666666666,1.0,0.4210526315789474
0.667,0.26666666666666666,1.0,0.4210526315789474
0.668,0.26666666666666666,1.0,0.4210526315789474
0.669,0.2,1.0,0.33333333333333337
0.67,0.2,1.0,0.33333333333333337
0.671,0.2,1.0,0.33333333333333337
0.672,0.2,1.0,0.33333333333333337
0.673,0.2,1.0,0.33333333333333337
0.674,0.2,1.0,0.33333333333333337
0.675,0.2,1.0,0.33333333333333337
0.676,0.2,1.0,0.33333333333333337
0.677,0.2,1.0,0.33333333333333337
0.678,0.2,1.0,0.33333333333333337
0.679,0.2,1.0,0.33333333333333337
0.68,0.2,1.0,0.33333333333333337
0.681,0.2,1.0,0.33333333333333337
0.682,0.2,1.0,0.33333333333333337
0.683,0.2,1.0,0.33333333333333337
0.684,0.2,1.0,0.33333333333333337
0.685,0.2,1.0,0.33333333333333337
0.686,0.13333333333333333,1.0,0.23529411764705882
0.687,0.13333333333333333,1.0,0.23529411764705882
0.688,0.13333333333333333,1.0,0.23529411764705882
0.689,0.13333333333333333,1.0,0.23529411764705882
0.69,0.13333333333333333,1.0,0.23529411764705882
0.691,0.13333333333333333,1.0,0.23529411764705882
0.692,0.13333333333333333,1.0,0.23529411764705882
0.693,0.13333333333333333,1.0,0.23529411764705882
0.694,0.13333333333333333,1.0,0.23529411764705882
0.695,0.13333333333333333,1.0,0.23529411764705882
0.696,0.13333333333333333,1.0,0.23529411764705882
0.697,0.13333333333333333,1.0,0.23529411764705882
0.698,0.13333333333333333,1.0,0.23529411764705882
0.699,0.13333333333333333,1.0,0.23529411764705882
0.7,0.13333333333333333,1.0,0.23529411764705882
0.701,0.13333333333333333,1.0,0.23529411764705882
0.702,0.13333333333333333,1.0,0.23529411764705882
0.703,0.13333333333333333,1.0,0.23529411764705882
0.704,0.13333333333333333,1.0,0.23529411764705882
0.705,0.13333333333333333,1.0,0.23529411764705882
0.706,0.13333333333333333,1.0,0.23529411764705882
0.707,0.13333333333333333,1.0,0.23529411764705882
0.708,0.13333333333333333,1.0,0.23529411764705882
0.709,0.13333333333333333,1.0,0.23529411764705882
0.71,0.13333333333333333,1.0,0.23529411764705882
0.711,0.13333333333333333,1.0,0.23529411764705882
0.712,0.13333333333333333,1.0,0.23529411764705882
0.713,0.13333333333333333,1.0,0.23529411764705882
0.714,0.13333333333333333,1.0,0.23529411764705882
0.715,0.13333333333333333,1.0,0.23529411764705882
0.716,0.13333333333333333,1.0,0.23529411764705882
0.717,0.13333333333333333,1.0,0.23529411764705882
0.718,0.13333333333333333,1.0,0.23529411764705882
0.719,0.13333333333333333,1.0,0.23529411764705882
0.72,0.06666666666666667,1.0,0.125
0.721,0.06666666666666667,1.0,0.125
0.722,0.06666666666666667,1.0,0.125
0.723,0.06666666666666667,1.0,0.125
0.724,0.06666666666666667,1.0,0.125
0.725,0.06666666666666667,1.0,0.125
0.726,0.06666666666666667,1.0,0.125
0.727,0.06666666666666667,1.0,0.125
0.728,0.06666666666666667,1.0,0.125
0.729,0.06666666666666667,1.0,0.125
0.73,0.06666666666666667,1.0,0.125
0.731,0.06666666666666667,1.0,0.125
0.732,0.06666666666666667,1.0,0.125
0.733,0.06666666666666667,1.0,0.125
0.734,0.06666666666666667,1.0,0.125
0.735,0.06666666666666667,1.0,0.125
0.736,0.06666666666666667,1.0,0.125
0.737,0.06666666666666667,1.0,0.125
0.738,0.06666666666666667,1.0,0.125
0.739,0.06666666666666667,1.0,0.125
0.74,0.06666666666666667,1.0,0.125
0.741,0.06666666666666667,1.0,0.125
0.742,0.06666666666666667,1.0,0.125
0.743,0.06666666666666667,1.0,0.125
0.744,0.06666666666666667,1.0,0.125
0.745,0.06666666666666667,1.0,0.125
0.746,0.06666666666666667,1.0,0.125
0.747,0.06666666666666667,1.0,0.125
0.748,0.06666666666666667,1.0,0.125
0.749,0.06666666666666667,1.0,0.125
0.75,0.06666666666666667,1.0,0.125
0.751,0.06666666666666667,1.0,0.125
0.752,0.06666666666666667,1.0,0.125
0.753,0.06666666666666667,1.0,0.125
0.754,0.06666666666666667,1.0,0.125
0.755,0.06666666666666667,1.0,0.125
0.756,0.06666666666666667,1.0,0.125
0.757,0.06666666666666667,1.0,0.125
0.758,0.06666666666666667,1.0,0.125
0.759,0.06666666666666667,1.0,0.125
0.76,0.06666666666666667,1.0,0.125
0.761,0.06666666666666667,1.0,0.125
0.762,0.06666666666666667,1.0,0.125
0.763,0.06666666666666667,1.0,0.125
0.764,0.06666666666666667,1.0,0.125
0.765,0.06666666666666667,1.0,0.125
0.766,0.06666666666666667,1.0,0.125
0.767,0.06666666666666667,1.0,0.125
0.768,0.06666666666666667,1.0,0.125
0.769,0.06666666666666667,1.0,0.125
0.77,0.06666666666666667,1.0,0.125
0.771,0.06666666666666667,1.0,0.125
0.772,0.06666666666666667,1.0,0.125
0.773,0.06666666666666667,1.0,0.125
0.774,0.06666666666666667,1.0,0.125
0.775,0.06666666666666667,1.0,0.125
0.776,0.06666666666666667,1.0,0.125
0.777,0.06666666666666667,1.0,0.125
0.778,0.06666666666666667,1.0,0.125
0.779,0.06666666666666667,1.0,0.125
0.78,0.06666666666666667,1.0,0.125
0.781,0.06666666666666667,1.0,0.125
0.782,0.06666666666666667,1.0,0.125
0.783,0.06666666666666667,1.0,0.125
0.784,0.06666666666666667,1.0,0.125
0.785,0.06666666666666667,1.0,0.125
0.786,0.06666666666666667,1.0,0.125
0.787,0.06666666666666667,1.0,0.125
0.788,0.06666666666666667,1.0,0.125
0.789,0.06666666666666667,1.0,0.125
0.79,0.06666666666666667,1.0,0.125
0.791,0.06666666666666667,1.0,0.125
0.792,0.06666666666666667,1.0,0.125
0.793,0.06666666666666667,1.0,0.125
0.794,0.06666666666666667,1.0,0.125
0.795,0.06666666666666667,1.0,0.125
0.796,0.06666666666666667,1.0,0.125
0.797,0.06666666666666667,1.0,0.125
0.798,0.06666666666666667,1.0,0.125
0.799,0.06666666666666667,1.0,0.125
0.8,0.06666666666666667,1.0,0.125
0.801,0.06666666666666667,1.0,0.125
0.802,0.06666666666666667,1.0,0.125
0.803,0.06666666666666667,1.0,0.125
0.804,0.06666666666666667,1.0,0.125
0.805,0.06666666666666667,1.0,0.125
0.806,0.06666666666666667,1.0,0.125
0.807,0.06666666666666667,1.0,0.125
0.808,0.06666666666666667,1.0,0.125
0.809,0.06666666666666667,1.0,0.125
0.81,0.06666666666666667,1.0,0.125
0.811,0.06666666666666667,1.0,0.125
0.812,0.06666666666666667,1.0,0.125
0.813,0.06666666666666667,1.0,0.125
0.814,0.06666666666666667,1.0,0.125
0.815,0.06666666666666667,1.0,0.125
0.816,0.06666666666666667,1.0,0.125
0.817,0.06666666666666667,1.0,0.125
0.818,0.06666666666666667,1.0,0.125
0.819,0.06666666666666667,1.0,0.125
0.82,0.06666666666666667,1.0,0.125
0.821,0.06666666666666667,1.0,0.125
0.822,0.06666666666666667,1.0,0.125
0.823,0.06666666666666667,1.0,0.125
0.824,0.06666666666666667,1.0,0.125
0.825,0.06666666666666667,1.0,0.125
0.826,0.06666666666666667,1.0,0.125
0.827,0.06666666666666667,1.0,0.125
0.828,0.06666666666666667,1.0,0.125
0.829,0.06666666666666667,1.0,0.125
0.83,0.06666666666666667,1.0,0.125
0.831,0.06666666666666667,1.0,0.125
0.832,0.06666666666666667,1.0,0.125
0.833,0.06666666666666667,1.0,0.125
0.834,0.06666666666666667,1.0,0.125
0.835,0.06666666666666667,1.0,0.125
0.836,0.06666666666666667,1.0,0.125
0.837,0.06666666666666667,1.0,0.125
0.838,0.06666666666666667,1.0,0.125
0.839,0.06666666666666667,1.0,0.125
0.84,0.06666666666666667,1.0,0.125
0.841,0.06666666666666667,1.0,0.125
0.842,0.06666666666666667,1.0,0.125
0.843,0.06666666666666667,1.0,0.125
0.844,0.06666666666666667,1.0,0.125
0.845,0.06666666666666667,1.0,0.125
0.846,0.06666666666666667,1.0,0.125
0.847,0.06666666666666667,1.0,0.125
0.848,0.06666666666666667,1.0,0.125
0.849,0.06666666666666667,1.0,0.125
0.85,0.06666666666666667,1.0,0.125
0.851,0.06666666666666667,1.0,0.125
0.852,0.06666666666666667,1.0,0.125
0.853,0.06666666666666667,1.0,0.125
0.854,0.06666666666666667,1.0,0.125
0.855,0.06666666666666667,1.0,0.125
0.856,0.06666666666666667,1.0,0.125
0.857,0.06666666666666667,1.0,0.125
0.858,0.06666666666666667,1.0,0.125
0.859,0.06666666666666667,1.0,0.125
0.86,0.06666666666666667,1.0,0.125
0.861,0.06666666666666667,1.0,0.125
0.862,0.06666666666666667,1.0,0.125
0.863,0.06666666666666667,1.0,0.125
0.864,0.06666666666666667,1.0,0.125
0.865,0.06666666666666667,1.0,0.125
0.866,0.06666666666666667,1.0,0.125
0.867,0.06666666666666667,1.0,0.125
0.868,0.06666666666666667,1.0,0.125
0.869,0.06666666666666667,1.0,0.125
0.87,0.06666666666666667,1.0,0.125
0.871,0.06666666666666667,1.0,0.125
0.872,0.06666666666666667,1.0,0.125
0.873,0.06666666666666667,1.0,0.125
0.874,0.06666666666666667,1.0,0.125
0.875,0.06666666666666667,1.0,0.125
0.876,0.06666666666666667,1.0,0.125
0.877,0.06666666666666667,1.0,0.125
0.878,0.06666666666666667,1.0,0.125
0.879,0.06666666666666667,1.0,0.125
0.88,0.06666666666666667,1.0,0.125
0.881,0.06666666666666667,1.0,0.125
0.882,0.06666666666666667,1.0,0.125
0.883,0.06666666666666667,1.0,0.125
0.884,0.06666666666666667,1.0,0.125
0.885,0.06666666666666667,1.0,0.125
0.886,0.06666666666666667,1.0,0.125
0.887,0.06666666666666667,1.0,0.125
0.888,0.06666666666666667,1.0,0.125
0.889,0.06666666666666667,1.0,0.125
0.89,0.06666666666666667,1.0,0.125
0.891,0.06666666666666667,1.0,0.125
0.892,0.06666666666666667,1.0,0.125
0.893,0.06666666666666667,1.0,0.125
0.894,0.0,1.0,0.0
0.895,0.0,1.0,0.0
0.896,0.0,1.0,0.0
0.897,0.0,1.0,0.0
0.898,0.0,1.0,0.0
0.899,0.0,1.0,0.0
0.9,0.0,1.0,0.0
0.901,0.0,1.0,0.0
0.902,0.0,1.0,0.0
0.903,0.0,1.0,0.0
0.904,0.0,1.0,0.0
0.905,0.0,1.0,0.0
0.906,0.0,1.0,0.0
0.907,0.0,1.0,0.0
0.908,0.0,1.0,0.0
0.909,0.0,1.0,0.0
0.91,0.0,1.0,0.0
0.911,0.0,1.0,0.0
0.912,0.0,1.0,0.0
0.913,0.0,1.0,0.0
0.914,0.0,1.0,0.0
0.915,0.0,1.0,0.0
0.916,0.0,1.0,0.0
0.917,0.0,1.0,0.0
0.918,0.0,1.0,0.0
0.919,0.0,1.0,0.0
0.92,0.0,1.0,0.0
0.921,0.0,1.0,0.0
0.922,0.0,1.0,0.0
0.923,0.0,1.0,0.0
0.924,0.0,1.0,0.0
0.925,0.0,1.0,0.0
0.926,0.0,1.0,0.0
0.927,0.0,1.0,0.0
0.928,0.0,1.0,0.0
0.929,0.0,1.0,0.0
0.93,0.0,1.0,0.0
0.931,0.0,1.0,0.0
0.932,0.0,1.0,0.0
0.933,0.0,1.0,0.0
0.934,0.0,1.0,0.0
0.935,0.0,1.0,0.0
0.936,0.0,1.0,0.0
0.937,0.0,1.0,0.0
0.938,0.0,1.0,0.0
0.939,0.0,1.0,0.0
0.94,0.0,1.0,0.0
0.941,0.0,1.0,0.0
0.942,0.0,1.0,0.0
0.943,0.0,1.0,0.0
0.944,0.0,1.0,0.0
0.945,0.0,1.0,0.0
0.946,0.0,1.0,0.0
0.947,0.0,1.0,0.0
0.948,0.0,1.0,0.0
0.949,0.0,1.0,0.0
0.95,0.0,1.0,0.0
0.951,0.0,1.0,0.0
0.952,0.0,1.0,0.0
0.953,0.0,1.0,0.0
0.954,0.0,1.0,0.0
0.955,0.0,1.0,0.0
0.956,0.0,1.0,0.0
0.957,0.0,1.0,0.0
0.958,0.0,1.0,0.0
0.959,0.0,1.0,0.0
0.96,0.0,1.0,0.0
0.961,0.0,1.0,0.0
0.962,0.0,1.0,0.0
0.963,0.0,1.0,0.0
0.964,0.0,1.0,0.0
0.965,0.0,1.0,0.0
0.966,0.0,1.0,0.0
0.967,0.0,1.0,0.0
0.968,0.0,1.0,0.0
0.969,0.0,1.0,0.0
0.97,0.0,1.0,0.0
0.971,0.0,1.0,0.0
0.972,0.0,1.0,0.0
0.973,0.0,1.0,0.0
0.974,0.0,1.0,0.0
0.975,0.0,1.0,0.0
0.976,0.0,1.0,0.0
0.977,0.0,1.0,0.0
0.978,0.0,1.0,0.0
0.979,0.0,1.0,0.0
0.98,0.0,1.0,0.0
0.981,0.0,1.0,0.0
0.982,0.0,1.0,0.0
0.983,0.0,1.0,0.0
0.984,0.0,1.0,0.0
0.985,0.0,1.0,0.0
0.986,0.0,1.0,0.0
0.987,0.0,1.0,0.0
0.988,0.0,1.0,0.0
0.989,0.0,1.0,0.0
0.99,0.0,1.0,0.0
0.991,0.0,1.0,0.0
0.992,0.0,1.0,0.0
0.993,0.0,1.0,0.0
0.994,0.0,1.0,0.0
0.995,0.0,1.0,0.0
0.996,0.0,1.0,0.0
0.997,0.0,1.0,0.0
0.998,0.0,1.0,0.0
0.999,0.0,1.0,0.0
1.0,0.0,1.0,0.0
